subject,electrode_idx,model,condition,layer,time_window,test_R_2,train_R_2,best_alpha,cv_R_2_mean
7,126,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,126,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,129,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,130,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,131,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,132,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,133,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,134,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,135,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,136,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,137,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,138,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,139,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,140,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,141,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,overall,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,overall,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,overall,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,overall,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,a,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,a,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,a,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,a,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,v,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,v,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,v,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,v,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GS,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GS,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GS,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,GNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,NGNS,early,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,NGNS,middle,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,NGNS,late,full_consolidation,1.0,1.0,10.0,1.0
7,142,T5,NGNS,last,full_consolidation,1.0,1.0,10.0,1.0
7,45,BERT,GNS,early,full_consolidation,0.10442644357681274,0.14462697505950928,7196.856730011521,-0.09263982772827148
9,53,BERT,GS,late,full_consolidation,0.10691308975219727,0.1278548240661621,7196.856730011521,-0.020024657249450684
9,36,T5,GS,last,full_consolidation,0.11578696966171265,0.2904490828514099,7196.856730011521,-0.027395379543304444
